Invoice_ID,Date,Branch,Category,Product_Name,Customer_Type,Gender,Quantity,Unit_Price,Sales,Payment_Method,Cashier,Year,Month,Month_Name
INV100064,2024-01-18,Hodan-Taleex,Snacks,Candy Pack,Member,Male,8,0.65,5.2,Cash,Mohamed Ali,2024,1,January
INV100029,2024-01-19,Hodan-Taleex,Fruits,Banana (kg),Member,Male,2,0.92,1.84,Zaad,Fadumo Yusuf,2024,1,January
INV100246,2024-01-19,Laba Dhagax,Vegetables,Potato (kg),Member,Male,4,0.87,3.48,Visa,Yusuf Farah,2024,1,January
INV100266,2024-01-19,Laba Dhagax,Household,Rice 5kg,Regular,Male,4,9.23,36.92,Zaad,Yusuf Farah,2024,1,January
INV100138,2024-01-19,Laba Dhagax,Household,Pasta 500g,Regular,Female,1,1.7,1.7,Zaad,Sahra Ibrahim,2024,1,January
INV100113,2024-01-19,Laba Dhagax,Dairy,Yogurt 500g,Regular,Male,4,1.87,7.48,Evc Plus,Sahra Ibrahim,2024,1,January
INV100236,2024-01-19,Laba Dhagax,Fruits,Mango (kg),Member,Female,2,1.81,3.62,Visa,Sahra Ibrahim,2024,1,January
INV100054,2024-01-19,Hamar Weyne,Personal Care,Body Lotion 200ml,Member,Male,2,3.19,6.38,Zaad,Khadija Omar,2024,1,January
INV100321,2024-01-19,Hodan-Taleex,Fruits,Watermelon (each),Regular,Female,4,3.14,12.56,Evc Plus,Abdirahman Nur,2024,1,January
INV100155,2024-01-19,Hamar Weyne,Household,Rice 5kg,Regular,Male,6,8.96,53.76,Cash,Ahmed Abdi,2024,1,January
INV100083,2024-01-19,Hodan-Taleex,Fruits,Banana (kg),Regular,Female,2,1.01,2.02,Cash,Amina Hassan,2024,1,January
INV100333,2024-01-19,Laba Dhagax,Snacks,Popcorn Pack,Member,Female,8,0.86,6.88,Cash,Yusuf Farah,2024,1,January
INV100169,2024-01-20,Hamar Weyne,Vegetables,Cabbage (each),Member,Male,5,0.91,4.55,Cash,Hodan Warsame,2024,1,January
INV100153,2024-01-20,Hodan-Taleex,Beverages,Black Tea Pack,Regular,Male,4,1.73,6.92,Evc Plus,Abdirahman Nur,2024,1,January
INV100247,2024-01-20,Hodan-Taleex,Snacks,Popcorn Pack,Member,Female,2,0.79,1.58,Evc Plus,Abdirahman Nur,2024,1,January
INV100244,2024-01-20,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Female,7,4.35,30.45,Visa,Amina Hassan,2024,1,January
INV100105,2024-01-20,Hodan-Taleex,Personal Care,Toothpaste,Regular,Male,4,2.42,9.68,Visa,Abdirahman Nur,2024,1,January
INV100114,2024-01-20,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Female,3,0.9,2.7,Evc Plus,Mohamed Ali,2024,1,January
INV100049,2024-01-20,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Male,8,0.84,6.72,Zaad,Mohamed Ali,2024,1,January
INV100033,2024-01-21,Hamar Weyne,Personal Care,Shampoo 400ml,Regular,Female,4,4.49,17.96,Evc Plus,Hodan Warsame,2024,1,January
INV100008,2024-01-21,Hodan-Taleex,Fruits,Grapes (kg),Member,Male,6,2.94,17.64,Evc Plus,Amina Hassan,2024,1,January
INV100214,2024-01-21,Hodan-Taleex,Vegetables,Cabbage (each),Member,Male,7,0.93,6.51,Evc Plus,Amina Hassan,2024,1,January
INV100319,2024-01-21,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Male,2,1.74,3.48,Zaad,Abdirahman Nur,2024,1,January
INV100090,2024-01-21,Hamar Weyne,Fruits,Grapes (kg),Member,Female,5,2.87,14.35,Evc Plus,Ahmed Abdi,2024,1,January
INV100253,2024-01-21,Hamar Weyne,Snacks,Biscuit Snack Pack,Regular,Female,5,0.76,3.8,Cash,Khadija Omar,2024,1,January
INV100275,2024-01-21,Hodan-Taleex,Household,Sugar 2kg,Member,Male,4,2.67,10.68,Zaad,Mohamed Ali,2024,1,January
INV100318,2024-01-22,Hamar Weyne,Bakery,Cupcake,Member,Male,3,0.84,2.52,Cash,Ahmed Abdi,2024,1,January
INV100159,2024-01-22,Hamar Weyne,Fruits,Orange (kg),Regular,Female,6,1.4,8.4,Evc Plus,Hodan Warsame,2024,1,January
INV100021,2024-01-22,Hodan-Taleex,Bakery,White Bread,Member,Male,7,0.66,4.62,Visa,Amina Hassan,2024,1,January
INV100184,2024-01-22,Hamar Weyne,Bakery,Croissant,Regular,Male,5,1.01,5.05,Cash,Khadija Omar,2024,1,January
INV100233,2024-01-22,Hodan-Taleex,Household,Dish Soap 500ml,Regular,Male,4,1.48,5.92,Evc Plus,Fadumo Yusuf,2024,1,January
INV100187,2024-01-22,Hamar Weyne,Dairy,Butter 250g,Regular,Male,4,3.35,13.4,Zaad,Khadija Omar,2024,1,January
INV100282,2024-01-22,Laba Dhagax,Personal Care,Toothpaste,Member,Female,2,1.91,3.82,Evc Plus,Sahra Ibrahim,2024,1,January
INV100200,2024-01-22,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,8,3.51,28.08,Evc Plus,Mohamed Ali,2024,1,January
INV100118,2024-01-22,Laba Dhagax,Snacks,Biscuit Snack Pack,Regular,Male,3,0.81,2.43,Evc Plus,Sahra Ibrahim,2024,1,January
INV100071,2024-01-22,Hamar Weyne,Fruits,Mango (kg),Regular,Female,2,1.38,2.76,Zaad,Khadija Omar,2024,1,January
INV100051,2024-01-22,Laba Dhagax,Household,Rice 5kg,Member,Male,6,6.75,40.5,Evc Plus,Sahra Ibrahim,2024,1,January
INV100009,2024-01-22,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Male,6,0.63,3.78,Evc Plus,Fadumo Yusuf,2024,1,January
INV100023,2024-01-22,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Male,6,1.23,7.38,Evc Plus,Fadumo Yusuf,2024,1,January
INV100130,2024-01-22,Hodan-Taleex,Dairy,Cheese 200g,Regular,Female,6,2.86,17.16,Visa,Fadumo Yusuf,2024,1,January
INV100273,2024-01-22,Hamar Weyne,Household,Sugar 2kg,Member,Male,4,2.1,8.4,Evc Plus,Ahmed Abdi,2024,1,January
INV100230,2024-01-22,Hodan-Taleex,Household,Dish Soap 500ml,Regular,Female,3,1.96,5.88,Evc Plus,Fadumo Yusuf,2024,1,January
INV100191,2024-01-22,Hamar Weyne,Dairy,Fresh Cream 200ml,Regular,Female,1,2.48,2.48,Evc Plus,Ahmed Abdi,2024,1,January
INV100096,2024-01-23,Hodan-Taleex,Household,Pasta 500g,Regular,Male,3,1.35,4.05,Zaad,Abdirahman Nur,2024,1,January
INV100151,2024-01-23,Hamar Weyne,Fruits,Banana (kg),Regular,Female,4,0.86,3.44,Evc Plus,Hodan Warsame,2024,1,January
INV100164,2024-01-23,Laba Dhagax,Dairy,Eggs Tray (30pcs),Regular,Male,3,4.38,13.14,Zaad,Sahra Ibrahim,2024,1,January
INV100137,2024-01-23,Laba Dhagax,Dairy,Eggs Tray (30pcs),Member,Male,2,4.61,9.22,Evc Plus,Sahra Ibrahim,2024,1,January
INV100069,2024-01-23,Hamar Weyne,Vegetables,Onion (kg),Member,Male,4,0.68,2.72,Evc Plus,Khadija Omar,2024,1,January
INV100332,2024-01-23,Hamar Weyne,Household,Cooking Oil 1L,Member,Male,2,2.96,5.92,Evc Plus,Hodan Warsame,2024,1,January
INV100089,2024-01-23,Laba Dhagax,Vegetables,Cabbage (each),Regular,Female,6,1.15,6.9,Zaad,Sahra Ibrahim,2024,1,January
INV100012,2024-01-23,Laba Dhagax,Fruits,Watermelon (each),Regular,Female,2,3.01,6.02,Visa,Sahra Ibrahim,2024,1,January
INV100328,2024-01-23,Hamar Weyne,Snacks,Candy Pack,Member,Female,4,0.84,3.36,Evc Plus,Ahmed Abdi,2024,1,January
INV100324,2024-01-23,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Male,3,1.26,3.78,Cash,Abdirahman Nur,2024,1,January
INV100059,2024-01-23,Hamar Weyne,Bakery,Croissant,Member,Female,4,1.1,4.4,Zaad,Ahmed Abdi,2024,1,January
INV100032,2024-01-23,Hamar Weyne,Vegetables,Potato (kg),Regular,Male,5,0.9,4.5,Evc Plus,Ahmed Abdi,2024,1,January
INV100126,2024-01-23,Hodan-Taleex,Dairy,Butter 250g,Regular,Female,3,3.32,9.96,Evc Plus,Fadumo Yusuf,2024,1,January
INV100315,2024-01-24,Hamar Weyne,Personal Care,Bar Soap,Regular,Female,3,0.72,2.16,Evc Plus,Hodan Warsame,2024,1,January
INV100001,2024-01-24,Hodan-Taleex,Beverages,Orange Juice 1L,Regular,Female,2,1.72,3.44,Zaad,Amina Hassan,2024,1,January
INV100220,2024-01-24,Hodan-Taleex,Beverages,Orange Juice 1L,Regular,Male,3,1.55,4.65,Zaad,Fadumo Yusuf,2024,1,January
INV100208,2024-01-24,Hodan-Taleex,Fruits,Grapes (kg),Member,Female,4,3.51,14.04,Evc Plus,Mohamed Ali,2024,1,January
INV100046,2024-01-24,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Female,4,1.22,4.88,Zaad,Fadumo Yusuf,2024,1,January
INV100102,2024-01-24,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Female,4,3.31,13.24,Cash,Khadija Omar,2024,1,January
INV100018,2024-01-24,Hamar Weyne,Vegetables,Cabbage (each),Regular,Male,3,0.88,2.64,Cash,Ahmed Abdi,2024,1,January
INV100079,2024-01-24,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Female,6,3.77,22.62,Evc Plus,Fadumo Yusuf,2024,1,January
INV100093,2024-01-24,Hamar Weyne,Household,Dish Soap 500ml,Regular,Female,4,1.69,6.76,Zaad,Khadija Omar,2024,1,January
INV100122,2024-01-24,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Female,4,4.37,17.48,Evc Plus,Ahmed Abdi,2024,1,January
INV100202,2024-01-24,Hodan-Taleex,Snacks,Candy Pack,Member,Male,5,0.65,3.25,Evc Plus,Fadumo Yusuf,2024,1,January
INV100251,2024-01-24,Hodan-Taleex,Snacks,Chocolate Bar,Regular,Female,1,0.84,0.84,Zaad,Mohamed Ali,2024,1,January
INV100317,2024-01-24,Laba Dhagax,Beverages,Sprite 500ml,Regular,Female,3,1.01,3.03,Zaad,Sahra Ibrahim,2024,1,January
INV100058,2024-01-24,Hodan-Taleex,Bakery,Brown Bread,Regular,Female,1,1.06,1.06,Evc Plus,Amina Hassan,2024,1,January
INV100068,2024-01-24,Hodan-Taleex,Bakery,Cupcake,Member,Male,5,0.51,2.55,Cash,Mohamed Ali,2024,1,January
INV100075,2024-01-24,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Male,6,1.93,11.58,Evc Plus,Fadumo Yusuf,2024,1,January
INV100037,2024-01-24,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Female,3,4.58,13.74,Evc Plus,Mohamed Ali,2024,1,January
INV100192,2024-01-25,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Male,5,5.23,26.15,Cash,Khadija Omar,2024,1,January
INV100285,2024-01-25,Hodan-Taleex,Fruits,Watermelon (each),Regular,Female,4,3.15,12.6,Evc Plus,Mohamed Ali,2024,1,January
INV100088,2024-01-25,Laba Dhagax,Beverages,Apple Juice 1L,Member,Male,5,2.11,10.55,Zaad,Sahra Ibrahim,2024,1,January
INV100100,2024-01-25,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Male,4,0.94,3.76,Evc Plus,Abdirahman Nur,2024,1,January
INV100270,2024-01-25,Laba Dhagax,Fruits,Watermelon (each),Regular,Female,3,2.58,7.74,Evc Plus,Sahra Ibrahim,2024,1,January
INV100248,2024-01-25,Hodan-Taleex,Beverages,Bottled Water 500ml,Regular,Male,3,0.58,1.74,Zaad,Amina Hassan,2024,1,January
INV100095,2024-01-25,Hodan-Taleex,Dairy,Butter 250g,Member,Male,8,2.96,23.68,Zaad,Abdirahman Nur,2024,1,January
INV100238,2024-01-25,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Male,2,4.05,8.1,Evc Plus,Ahmed Abdi,2024,1,January
INV100086,2024-01-25,Hamar Weyne,Household,Pasta 500g,Regular,Female,1,1.65,1.65,Zaad,Ahmed Abdi,2024,1,January
INV100194,2024-01-25,Hodan-Taleex,Dairy,Cheese 200g,Regular,Male,5,2.88,14.4,Cash,Fadumo Yusuf,2024,1,January
INV100286,2024-01-26,Hodan-Taleex,Snacks,Chocolate Bar,Member,Female,3,1.09,3.27,Evc Plus,Abdirahman Nur,2024,1,January
INV100170,2024-01-26,Laba Dhagax,Beverages,Sprite 500ml,Regular,Female,4,0.92,3.68,Zaad,Sahra Ibrahim,2024,1,January
INV100077,2024-01-26,Laba Dhagax,Beverages,Apple Juice 1L,Regular,Female,1,2.02,2.02,Visa,Yusuf Farah,2024,1,January
INV100281,2024-01-26,Hodan-Taleex,Bakery,Cupcake,Regular,Male,6,0.81,4.86,Evc Plus,Mohamed Ali,2024,1,January
INV100316,2024-01-26,Hodan-Taleex,Household,Cooking Oil 1L,Member,Female,4,3.46,13.84,Cash,Fadumo Yusuf,2024,1,January
INV100015,2024-01-26,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Regular,Male,2,2.02,4.04,Evc Plus,Fadumo Yusuf,2024,1,January
INV100104,2024-01-26,Hodan-Taleex,Beverages,Orange Juice 1L,Regular,Female,3,2.17,6.51,Evc Plus,Abdirahman Nur,2024,1,January
INV100091,2024-01-26,Laba Dhagax,Personal Care,Body Lotion 200ml,Regular,Male,4,2.83,11.32,Cash,Sahra Ibrahim,2024,1,January
INV100197,2024-01-26,Hodan-Taleex,Fruits,Apple (kg),Member,Female,3,1.7,5.1,Evc Plus,Fadumo Yusuf,2024,1,January
INV100215,2024-01-26,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Female,3,1.24,3.72,Evc Plus,Amina Hassan,2024,1,January
INV100092,2024-01-26,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Regular,Male,1,0.98,0.98,Zaad,Yusuf Farah,2024,1,January
INV100154,2024-01-27,Hodan-Taleex,Beverages,Orange Juice 1L,Member,Male,3,2.46,7.38,Zaad,Fadumo Yusuf,2024,1,January
INV100228,2024-01-27,Hodan-Taleex,Vegetables,Potato (kg),Member,Female,3,0.77,2.31,Zaad,Mohamed Ali,2024,1,January
INV100109,2024-01-27,Laba Dhagax,Personal Care,Body Lotion 200ml,Regular,Female,3,3.63,10.89,Zaad,Yusuf Farah,2024,1,January
INV100171,2024-01-27,Hamar Weyne,Dairy,Eggs Tray (30pcs),Regular,Male,3,4.95,14.85,Cash,Ahmed Abdi,2024,1,January
INV100312,2024-01-27,Hamar Weyne,Beverages,Black Tea Pack,Member,Female,2,1.43,2.86,Evc Plus,Khadija Omar,2024,1,January
INV100237,2024-01-27,Hodan-Taleex,Vegetables,Potato (kg),Regular,Male,5,0.97,4.85,Visa,Mohamed Ali,2024,1,January
INV100304,2024-01-27,Hodan-Taleex,Bakery,Brown Bread,Regular,Male,3,0.92,2.76,Evc Plus,Fadumo Yusuf,2024,1,January
INV100120,2024-01-27,Hamar Weyne,Beverages,Coffee 200g,Regular,Female,3,3.77,11.31,Zaad,Khadija Omar,2024,1,January
INV100119,2024-01-27,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Female,1,1.17,1.17,Evc Plus,Fadumo Yusuf,2024,1,January
INV100205,2024-01-27,Hamar Weyne,Fruits,Apple (kg),Member,Male,7,1.56,10.92,Cash,Ahmed Abdi,2024,1,January
INV100307,2024-01-27,Hamar Weyne,Beverages,Apple Juice 1L,Member,Female,4,2.02,8.08,Cash,Hodan Warsame,2024,1,January
INV100010,2024-01-28,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Regular,Female,1,2.06,2.06,Evc Plus,Hodan Warsame,2024,1,January
INV100287,2024-01-28,Hamar Weyne,Bakery,Brown Bread,Member,Female,2,0.96,1.92,Visa,Ahmed Abdi,2024,1,January
INV100218,2024-01-28,Hamar Weyne,Bakery,Brown Bread,Regular,Female,2,0.74,1.48,Zaad,Hodan Warsame,2024,1,January
INV100216,2024-01-28,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,5,0.86,4.3,Zaad,Sahra Ibrahim,2024,1,January
INV100039,2024-01-28,Hamar Weyne,Vegetables,Potato (kg),Regular,Female,4,0.76,3.04,Visa,Ahmed Abdi,2024,1,January
INV100288,2024-01-28,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Male,6,1.31,7.86,Evc Plus,Fadumo Yusuf,2024,1,January
INV100252,2024-01-28,Hodan-Taleex,Vegetables,Potato (kg),Member,Male,5,0.97,4.85,Visa,Amina Hassan,2024,1,January
INV100272,2024-01-28,Laba Dhagax,Beverages,Coffee 200g,Regular,Female,3,3.0,9.0,Zaad,Yusuf Farah,2024,1,January
INV100217,2024-01-28,Hamar Weyne,Fruits,Orange (kg),Regular,Male,5,1.0,5.0,Evc Plus,Hodan Warsame,2024,1,January
INV100326,2024-01-29,Hodan-Taleex,Bakery,White Bread,Regular,Male,1,0.78,0.78,Evc Plus,Mohamed Ali,2024,1,January
INV100060,2024-01-29,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,5,1.39,6.95,Evc Plus,Fadumo Yusuf,2024,1,January
INV100065,2024-01-29,Laba Dhagax,Vegetables,Potato (kg),Regular,Male,1,0.72,0.72,Evc Plus,Sahra Ibrahim,2024,1,January
INV100289,2024-01-29,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Male,2,1.77,3.54,Evc Plus,Amina Hassan,2024,1,January
INV100284,2024-01-29,Hamar Weyne,Dairy,Yogurt 500g,Member,Female,8,1.98,15.84,Zaad,Ahmed Abdi,2024,1,January
INV100204,2024-01-29,Hamar Weyne,Household,Laundry Detergent 1kg,Member,Male,5,2.54,12.7,Visa,Hodan Warsame,2024,1,January
INV100290,2024-01-29,Hodan-Taleex,Vegetables,Potato (kg),Regular,Male,2,0.93,1.86,Cash,Mohamed Ali,2024,1,January
INV100019,2024-01-29,Hamar Weyne,Snacks,Candy Pack,Regular,Female,6,0.73,4.38,Evc Plus,Ahmed Abdi,2024,1,January
INV100297,2024-01-29,Hodan-Taleex,Vegetables,Onion (kg),Member,Female,2,0.66,1.32,Zaad,Mohamed Ali,2024,1,January
INV100050,2024-01-29,Hamar Weyne,Household,Laundry Detergent 1kg,Member,Male,5,2.68,13.4,Evc Plus,Hodan Warsame,2024,1,January
INV100212,2024-01-29,Hamar Weyne,Fruits,Watermelon (each),Member,Male,7,2.55,17.85,Evc Plus,Hodan Warsame,2024,1,January
INV100258,2024-01-29,Laba Dhagax,Beverages,Sprite 500ml,Member,Male,6,1.0,6.0,Evc Plus,Sahra Ibrahim,2024,1,January
INV100055,2024-01-30,Hamar Weyne,Beverages,Sprite 500ml,Regular,Male,5,0.88,4.4,Evc Plus,Hodan Warsame,2024,1,January
INV100027,2024-01-30,Hodan-Taleex,Fruits,Watermelon (each),Member,Male,6,3.43,20.58,Cash,Mohamed Ali,2024,1,January
INV100028,2024-01-30,Hamar Weyne,Beverages,Bottled Water 500ml,Member,Female,5,0.31,1.55,Evc Plus,Ahmed Abdi,2024,1,January
INV100198,2024-01-30,Hamar Weyne,Fruits,Watermelon (each),Member,Female,8,2.25,18.0,Evc Plus,Ahmed Abdi,2024,1,January
INV100196,2024-01-30,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Female,7,1.63,11.41,Evc Plus,Abdirahman Nur,2024,1,January
INV100067,2024-01-30,Laba Dhagax,Personal Care,Hand Sanitizer 100ml,Regular,Female,5,1.95,9.75,Zaad,Yusuf Farah,2024,1,January
INV100148,2024-01-30,Laba Dhagax,Personal Care,Bar Soap,Member,Female,2,0.84,1.68,Evc Plus,Yusuf Farah,2024,1,January
INV100042,2024-01-30,Hodan-Taleex,Bakery,Biscuits Pack,Member,Female,5,0.97,4.85,Evc Plus,Abdirahman Nur,2024,1,January
INV100074,2024-01-31,Laba Dhagax,Beverages,Orange Juice 1L,Regular,Male,3,1.68,5.04,Zaad,Yusuf Farah,2024,1,January
INV100222,2024-01-31,Hodan-Taleex,Snacks,Chocolate Bar,Member,Male,5,0.9,4.5,Evc Plus,Fadumo Yusuf,2024,1,January
INV100016,2024-01-31,Hamar Weyne,Vegetables,Tomato (kg),Member,Female,2,0.81,1.62,Zaad,Khadija Omar,2024,1,January
INV100078,2024-01-31,Hamar Weyne,Household,Laundry Detergent 1kg,Regular,Male,3,3.15,9.45,Evc Plus,Ahmed Abdi,2024,1,January
INV100072,2024-01-31,Hodan-Taleex,Vegetables,Tomato (kg),Regular,Female,3,1.13,3.39,Evc Plus,Mohamed Ali,2024,1,January
INV100260,2024-01-31,Hamar Weyne,Bakery,Biscuits Pack,Regular,Male,6,0.85,5.1,Zaad,Hodan Warsame,2024,1,January
INV100211,2024-01-31,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Female,2,1.94,3.88,Zaad,Khadija Omar,2024,1,January
INV100213,2024-01-31,Hamar Weyne,Fruits,Mango (kg),Member,Male,5,1.42,7.1,Evc Plus,Ahmed Abdi,2024,1,January
INV100139,2024-01-31,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Female,4,0.74,2.96,Evc Plus,Khadija Omar,2024,1,January
INV100081,2024-01-31,Laba Dhagax,Snacks,Peanuts 200g,Regular,Male,2,1.05,2.1,Cash,Yusuf Farah,2024,1,January
INV100242,2024-01-31,Hamar Weyne,Fruits,Watermelon (each),Regular,Female,6,2.49,14.94,Visa,Hodan Warsame,2024,1,January
INV100111,2024-01-31,Hodan-Taleex,Fruits,Mango (kg),Regular,Male,6,1.25,7.5,Evc Plus,Amina Hassan,2024,1,January
INV100448,2024-02-01,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Regular,Female,6,0.99,5.94,Zaad,Fadumo Yusuf,2024,2,February
INV100395,2024-02-01,Hamar Weyne,Bakery,Brown Bread,Regular,Female,3,1.07,3.21,Evc Plus,Hodan Warsame,2024,2,February
INV100612,2024-02-01,Hamar Weyne,Snacks,Biscuit Snack Pack,Regular,Female,4,0.71,2.84,Zaad,Khadija Omar,2024,2,February
INV100560,2024-02-01,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Member,Male,2,1.79,3.58,Zaad,Abdirahman Nur,2024,2,February
INV100574,2024-02-01,Hodan-Taleex,Dairy,Cheese 200g,Member,Male,2,3.79,7.58,Evc Plus,Amina Hassan,2024,2,February
INV100485,2024-02-01,Laba Dhagax,Household,Rice 5kg,Regular,Male,6,8.8,52.8,Evc Plus,Sahra Ibrahim,2024,2,February
INV100621,2024-02-01,Hamar Weyne,Dairy,Cheese 200g,Regular,Male,1,3.29,3.29,Evc Plus,Hodan Warsame,2024,2,February
INV100540,2024-02-01,Hamar Weyne,Beverages,Orange Juice 1L,Regular,Male,2,1.94,3.88,Zaad,Khadija Omar,2024,2,February
INV100383,2024-02-01,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Male,6,0.91,5.46,Cash,Ahmed Abdi,2024,2,February
INV100408,2024-02-01,Hodan-Taleex,Personal Care,Toothpaste,Regular,Male,4,1.75,7.0,Cash,Fadumo Yusuf,2024,2,February
INV100419,2024-02-02,Hamar Weyne,Dairy,Yogurt 500g,Regular,Male,1,1.3,1.3,Evc Plus,Hodan Warsame,2024,2,February
INV100657,2024-02-02,Hodan-Taleex,Bakery,Cupcake,Member,Male,8,0.58,4.64,Evc Plus,Mohamed Ali,2024,2,February
INV100352,2024-02-02,Hamar Weyne,Vegetables,Cabbage (each),Regular,Male,2,1.15,2.3,Evc Plus,Ahmed Abdi,2024,2,February
INV100387,2024-02-02,Laba Dhagax,Bakery,Biscuits Pack,Member,Female,8,0.92,7.36,Visa,Sahra Ibrahim,2024,2,February
INV100578,2024-02-02,Hamar Weyne,Beverages,Soft Drink Cola 500ml,Regular,Male,2,1.15,2.3,Evc Plus,Ahmed Abdi,2024,2,February
INV100586,2024-02-02,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Regular,Male,6,0.89,5.34,Evc Plus,Yusuf Farah,2024,2,February
INV100620,2024-02-03,Hodan-Taleex,Snacks,Candy Pack,Regular,Female,2,0.7,1.4,Zaad,Abdirahman Nur,2024,2,February
INV100602,2024-02-03,Hodan-Taleex,Household,Rice 5kg,Member,Female,8,6.72,53.76,Visa,Amina Hassan,2024,2,February
INV100639,2024-02-03,Hodan-Taleex,Fruits,Orange (kg),Regular,Male,4,1.13,4.52,Cash,Amina Hassan,2024,2,February
INV100403,2024-02-03,Hamar Weyne,Snacks,Popcorn Pack,Regular,Female,5,0.98,4.9,Evc Plus,Hodan Warsame,2024,2,February
INV100562,2024-02-03,Laba Dhagax,Household,Pasta 500g,Member,Female,5,1.56,7.8,Cash,Yusuf Farah,2024,2,February
INV100632,2024-02-03,Hodan-Taleex,Fruits,Apple (kg),Regular,Male,6,2.39,14.34,Zaad,Fadumo Yusuf,2024,2,February
INV100472,2024-02-03,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,1,3.21,3.21,Cash,Abdirahman Nur,2024,2,February
INV100430,2024-02-03,Hodan-Taleex,Household,Flour 2kg,Member,Male,5,2.82,14.1,Evc Plus,Fadumo Yusuf,2024,2,February
INV100413,2024-02-04,Laba Dhagax,Beverages,Black Tea Pack,Regular,Male,6,1.86,11.16,Cash,Yusuf Farah,2024,2,February
INV100592,2024-02-04,Laba Dhagax,Bakery,Donut,Regular,Male,5,0.64,3.2,Evc Plus,Sahra Ibrahim,2024,2,February
INV100638,2024-02-04,Laba Dhagax,Dairy,Fresh Cream 200ml,Regular,Male,3,1.76,5.28,Evc Plus,Sahra Ibrahim,2024,2,February
INV100354,2024-02-04,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Female,5,0.6,3.0,Cash,Ahmed Abdi,2024,2,February
INV100510,2024-02-04,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Male,6,2.7,16.2,Zaad,Fadumo Yusuf,2024,2,February
INV100493,2024-02-04,Laba Dhagax,Personal Care,Body Lotion 200ml,Regular,Female,4,2.66,10.64,Visa,Yusuf Farah,2024,2,February
INV100634,2024-02-04,Hamar Weyne,Personal Care,Bar Soap,Regular,Male,3,0.63,1.89,Evc Plus,Hodan Warsame,2024,2,February
INV100552,2024-02-04,Hodan-Taleex,Dairy,Milk 1L,Member,Male,2,1.11,2.22,Cash,Abdirahman Nur,2024,2,February
INV100457,2024-02-04,Hodan-Taleex,Household,Flour 2kg,Member,Female,6,2.97,17.82,Cash,Abdirahman Nur,2024,2,February
INV100546,2024-02-04,Hodan-Taleex,Beverages,Bottled Water 500ml,Member,Male,7,0.4,2.8,Evc Plus,Abdirahman Nur,2024,2,February
INV100508,2024-02-04,Laba Dhagax,Household,Sugar 2kg,Member,Female,6,2.47,14.82,Evc Plus,Yusuf Farah,2024,2,February
INV100394,2024-02-04,Hamar Weyne,Vegetables,Potato (kg),Regular,Female,1,0.76,0.76,Evc Plus,Khadija Omar,2024,2,February
INV100623,2024-02-05,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Male,3,1.04,3.12,Evc Plus,Fadumo Yusuf,2024,2,February
INV100558,2024-02-05,Laba Dhagax,Snacks,Popcorn Pack,Regular,Male,3,1.07,3.21,Visa,Sahra Ibrahim,2024,2,February
INV100426,2024-02-05,Hodan-Taleex,Snacks,Popcorn Pack,Member,Female,7,0.87,6.09,Cash,Abdirahman Nur,2024,2,February
INV100511,2024-02-05,Hodan-Taleex,Fruits,Banana (kg),Regular,Male,2,0.99,1.98,Zaad,Mohamed Ali,2024,2,February
INV100628,2024-02-05,Laba Dhagax,Fruits,Grapes (kg),Regular,Female,6,3.53,21.18,Visa,Sahra Ibrahim,2024,2,February
